PDB,label,PID,DeepRank-GNN,HADDOCK,ZRANK2,ROSETTADOCK,PYDOCK_TOT,SIPPER,AP_PISA,FIREDOCK,CP_PIE,iRMSD,lRMSD,FNAT,CAPRI_quality,dMaSIF,PIsToN,GNN-DOVE
7xyq_41,0,7xyq,0.008642031,-53.03814,-49.3276,-1.88,5.949,-6.791,-0.0015,7.06,0.389279,15.953,54.702,0,4,-1.14372468,1.9186728,0.1548
7xyq_42,0,7xyq,0.010279951,-37.51018,-11.7259,8.021,29.212,-6.569,-0.0065,13.07,0.287528,17.305,54.883,0,4,-0.715263903,1.9128965,0.2274
7xyq_43,0,7xyq,0.007729442,-14.9823,124.981,16.899,15.746,-3.986,-0.1489,29.21,0.50614,19.659,56.017,0,4,-0.552379966,1.9398472,0.2274
7xyq_44,0,7xyq,0.010279951,-49.3488,-46.1014,3.044,3.141,-2.975,0.037,6.41,0.410222,18.343,50.478,0,4,-0.798648238,1.9451804,0.2273
7xyq_45,0,7xyq,0.015634341,-43.79498,-34.672,-2.008,6.546,-3.762,-0.0139,2.17,0.46669,22.378,54.802,0,4,-0.872472227,1.9270968,0.0939
7xyq_46,0,7xyq,0.010279951,-40.78584,51.7903,7.924,10.587,-10.756,0.1003,21.28,0.099287,19.058,56.353,0,4,-1.084508777,1.9355276,0.1232
7xyq_47,0,7xyq,0.010522402,-31.5152,24.4879,4.715,5.371,-8.038,-0.0634,9.92,0.146392,15.844,58.843,0,4,-0.719181418,1.9307251,0.0639
7xyq_48,0,7xyq,0.009719511,-36.54592,-15.7306,2.137,-1.725,-2.312,-0.0362,1.57,0.267288,17.561,55.677,0,4,-0.345615804,1.9369447,0.2805
7xyq_49,0,7xyq,0.010279951,-51.6167,72.1465,15.311,3.844,-0.052,-0.119,-1.24,0.746033,14.863,28.387,0,4,-0.925290465,1.9475398,0.0908
7xyq_50,0,7xyq,0.010279951,-18.92997,-31.4114,0.402,4.483,-2.56,-0.0308,22.62,0.356549,23.562,53.616,0,4,-0.559891701,1.9358602,0.1019
7xyq_51,0,7xyq,0.010279951,-30.89986,346.393,41.019,15.599,-6.682,-0.0452,42.93,0.180666,19.142,53.186,0,4,-0.601033509,1.9361553,0.1302
7xyq_52,0,7xyq,0.024763633,-38.3589,43.1178,17.586,17.758,-6.516,-0.0059,1.61,0.546285,21.735,60.78,0,4,-1.02206409,1.6237521,0.2274
7xyq_53,0,7xyq,0.010279951,-49.24768,-47.3715,10.41,-14.067,-2.442,0.0768,-3.63,0.3478,15.675,35.52,0,4,-1.284388542,1.7636876,0.2381
7xyq_54,0,7xyq,0.010279951,-15.72504,26.7303,5.681,1.896,-1.53,-0.0221,22.34,0.411045,33.511,76.914,0,4,-1.086449862,1.9467857,0.1385
7xyq_55,0,7xyq,0.006203379,-29.464894,15.282,0.222,7.048,-5.517,0.1487,17.62,0.08477,13.665,41.416,0,4,-1.524557829,1.9357728,0.1051
7xyq_56,0,7xyq,0.010279951,-24.90602,3.35805,2.584,17.851,-4.162,0.0212,5.12,0.294081,12.555,54.298,0,4,-0.953466475,1.772291,0.1028
7xyq_57,0,7xyq,0.030278824,-51.55903,-25.7288,-1.288,0.47,-1.298,-0.0215,-6.25,0.536555,14.44,56.766,0,4,-0.607666016,1.9229155,0.1405
7xyq_58,0,7xyq,0.010279951,-56.1596,310.638,54.664,-10.713,-4.162,-0.1628,-3.78,0.416046,18.442,45.754,0,4,-0.749545038,1.9295154,0.2083
7xyq_59,0,7xyq,0.010279951,-53.31237,-93.1045,0.85,-4.878,-0.408,-0.0772,18.27,0.607928,13.671,22.054,0,4,-1.298697114,1.8806624,0.1746
7xyq_60,0,7xyq,0.006561294,-27.7226,118.215,13.44,0.189,-2.563,-0.0397,16.12,0.302529,16.191,31.178,0,4,-1.250545502,1.9368353,0.2657
7xyq_61,0,7xyq,0.008671107,-23.227672,-6.16604,-1.48,2.771,-5.021,-0.0247,19.46,0.101939,26.187,57.81,0,4,-0.938918114,1.7308052,0.2274
7xyq_62,0,7xyq,0.006328667,-25.86894,6.14862,-1.391,11.972,-6.241,-0.0613,22.51,0.352792,14.832,53.118,0,4,-0.956512809,1.9433079,0.1486
7xyq_63,0,7xyq,0.003145806,-28.1813,328.92,29.002,8.25,-7.484,0.092,-13.73,0.534529,17.133,61.83,0,4,-0.827758133,1.9043622,0.0848
7xyq_64,0,7xyq,0.022172548,-53.3952,-25.7176,1.091,2.453,-3.478,-0.0687,7.65,0.609759,18.431,58.778,0,4,-0.318471074,1.8350807,0.2027
7xyq_65,0,7xyq,0.010279951,-37.624,85.494,26.043,13.363,-6.906,-0.1721,12.65,0.313681,19.444,54.681,0,4,-0.497275144,1.9521704,0.0965
7xyq_66,0,7xyq,0.028938681,-24.63228,347.964,24.826,3.501,-6.455,0.0642,1.88,0.319703,15.095,59.611,0,4,-0.923975289,1.9259076,0.1633
7xyq_67,0,7xyq,0.011886798,-49.84324,28.4692,4.706,-1.878,-5.223,-0.0387,-0.06,0.415504,21.166,59.415,0,4,-0.468263954,1.9389732,0.0922
7xyq_68,0,7xyq,0.010279951,-57.9757,51.0598,19.906,-2.401,-4.387,-0.158,19.99,0.600897,18.556,44.861,0,4,-1.026008606,1.9250351,0.1373
7xyq_69,0,7xyq,0.010279951,-40.18791,42.8253,29.342,-10.418,-1.245,-0.0934,-2.15,0.403733,15.801,33.235,0,4,-0.773434639,1.8947748,0.2386
7xyq_70,0,7xyq,0.010279951,-40.9888,91.3411,5.512,11.596,-6.194,0.0273,27.18,0.318296,16.16,35.344,0,4,-1.51517427,1.9055444,0.0513
7xyq_71,0,7xyq,0.024435204,-25.1639,124.822,24.37,25.672,-5.917,0.043,41.27,0.373355,13.831,50.743,0,4,-1.329459786,1.9328679,0.2037
7xyq_72,0,7xyq,0.019432882,-48.540932,-23.1989,0.617,-9.693,-5.754,-0.0536,14.4,0.426748,18.11,56.943,0,4,-0.418774754,1.8920906,0.1214
7xyq_73,0,7xyq,-0.00132816,-41.61026,-111.88,-2.263,-20.033,0.09,-0.0849,-5.5,0.619617,12.047,21.364,0.051724,4,1.198068738,1.6837064,0.6772
7xyq_74,0,7xyq,0.010279951,-27.78937,-62.8359,-0.188,2.091,-4.043,0.0414,19.55,0.140629,16.247,39.659,0,4,-0.48069039,1.8971199,0.2877
7xyq_75,0,7xyq,0.010279951,-29.608902,5.45509,11.705,-2.071,-2.917,-0.0852,-3.33,0.320281,14.275,56.732,0,4,-1.746303797,1.9559641,0.111
7xyq_76,0,7xyq,0.009241426,-6.43796,147.145,8.122,7.126,-6.856,0.0627,18.58,0.209588,18.619,55.741,0,4,-1.021994591,1.9324529,0.1118
7xyq_77,0,7xyq,0.006166962,-11.44637,-8.52366,-0.604,2.904,-1.954,-0.0132,-1.39,0.307415,19.53,59.373,0,4,-0.964500785,0.75562626,0.0994
7xyq_78,0,7xyq,0.0113554,-29.48438,24.5968,-1.228,-0.341,-1.164,-0.0571,23.07,0.497643,20.7,60.451,0,4,-1.634783864,1.895169,0.1049
7xyq_79,0,7xyq,0.003785765,-27.87478,17.7079,0.079,11.802,-2.886,0.0302,6.49,0.268917,26.546,70.573,0,4,-0.951223969,1.773319,0.2274
7xyq_80,0,7xyq,0.010279951,-20.42999,42.8876,14.403,13.357,-6.228,0.0502,11.92,0.536903,15.576,55.806,0,4,-1.165731788,1.9463619,0.1607
7xyq_81,0,7xyq,0.010279951,-63.5146,29.3564,15.288,-0.848,-7.576,-0.116,-5.3,0.762531,18.572,49.884,0,4,-1.109944463,1.9262706,0.0762
7xyq_82,0,7xyq,0.00807086,-32.5809,-14.8475,4.004,-1.81,-5.423,-0.0618,-6.85,0.390262,11.897,48.068,0,4,-0.822056592,1.7724919,0.1291
7xyq_83,0,7xyq,0.010279951,-5.46938,154.022,8.034,9.602,-6.839,-0.0146,31.03,0.237019,19.209,52.35,0,4,-0.8070364,1.9224336,0.1053
7xyq_84,0,7xyq,0.008419002,-39.3509,-52.4441,0.386,16.063,-4.794,-0.0675,19.82,0.62894,16.038,37.222,0,4,-1.404442191,1.9539645,0.2274
7xyq_85,0,7xyq,0.010279951,-33.7302,-2.55975,15.246,6.264,-4.641,-0.0688,1.93,0.553886,17.721,57.011,0,4,-0.181422949,1.9308015,0.2286
7xyq_86,0,7xyq,0.010279951,-23.98768,-19.3192,2.922,-1.439,-2.558,0.0685,5.33,0.362686,24.224,57.496,0,4,-1.002169728,1.9212388,0.1302
7xyq_87,0,7xyq,0.026681293,-32.98674,87.4169,32.582,-0.52,-5.158,0.0219,9.64,0.465587,18.337,52.465,0,4,-0.557528675,1.8830812,0.2711
7xyq_88,0,7xyq,0.009299721,-7.68718,11.0071,-0.963,21.104,-5.155,0.117,45.48,0.087408,16.381,42.91,0,4,-1.237919688,1.9428029,0.1141
7xyq_89,0,7xyq,0.008605167,-33.7862,-24.9893,-0.671,-2.492,-7.698,0.1004,34.53,0.240346,13.433,52.815,0,4,-1.418979406,1.9508439,0.0695
7xyq_90,0,7xyq,0.013008477,-53.882254,-43.1858,3.603,-12.099,-4.65,-0.1224,-15.39,0.509178,16.755,61.238,0,4,-1.223505735,1.7718977,0.1856
7xyq_91,0,7xyq,0.016123025,-13.14708,524.615,54.923,3.31,-5.888,-0.1207,4.38,0.44945,15.871,60.152,0,4,-1.157777905,1.9249744,0.105
7xyq_92,0,7xyq,0.010279951,-7.705616,157.572,15.917,4.467,-3.715,-0.1241,17.89,0.302792,18.61,45.5,0,4,-0.976990521,1.9180759,0.1204
7xyq_93,0,7xyq,0.010279951,-23.44572,8.51125,2.276,17.346,-5.044,0.1208,31.87,0.27767,18.572,53.922,0,4,-0.490295798,1.9385748,0.1269
7xyq_94,0,7xyq,0.010279951,-24.83953,144.017,10.094,-0.336,-3.196,0.0681,8.15,0.424025,21.172,59.923,0,4,-0.526834011,1.8885043,0.2304
7xyq_95,0,7xyq,0.010279951,-47.3272,-95.6258,2.153,3.276,-1.474,-0.1228,13.37,0.468439,16.356,33.652,0,4,-1.357147694,1.936273,0.1485
7xyq_96,0,7xyq,0.006893929,22.26064,801.6,72.654,-0.119,-6.089,0.1297,7.11,0.075379,14.725,54.258,0,4,-0.377168298,1.9242935,0.6627
7xyq_97,0,7xyq,0.008826923,-28.9658,228.516,24.563,12.315,-7.089,0.0675,23.28,0.176028,17.812,57.505,0,4,-0.826826394,1.9434891,0.1471
7xyq_98,0,7xyq,0.009132963,-22.21799,173.258,17.219,13.77,-3.631,-0.0318,23.79,0.131836,22.935,55.141,0,4,-1.176569104,1.9329338,0.1207
7xyq_99,0,7xyq,0.010279951,-41.42622,2.06818,16.446,1.3,-6.443,0.0071,4.31,0.522582,16.355,52.476,0,4,-2.310151815,1.9342424,0.2231
7xyq_100,0,7xyq,0.010279951,-37.2947,383.197,36.629,-0.767,-4.598,0.105,3.69,0.328731,16.448,53.453,0,4,-1.423457384,1.7911985,0.2469
7y4a_1,1,7y4a,0.231888533,-83.3826,-186.035,-6.266,-31.039,9.039,-0.2019,-44.99,1.008478,0.318,1.032,0.966667,1,1.719930887,-0.5513915,0.0877
7y4a_2,0,7y4a,0.02015312,-48.39701,-114.452,-3.155,-19.843,5.985,-0.1295,-6.44,0.616624,16.763,47.785,0,4,-0.104446985,0.009733915,0.261
7y4a_3,0,7y4a,0.010279951,-38.40606,-48.8104,-0.572,-3.446,0.605,0.0269,15.21,0.327359,18.125,63.367,0,4,0.131002784,1.9069536,0.1586
7y4a_4,0,7y4a,0.008488267,-42.664142,-59.7663,-2.023,-13.761,0.936,-0.1258,-3.81,0.448531,11.941,39.614,0,4,0.04769709,1.0932361,0.1683
7y4a_5,0,7y4a,0.010279951,-57.40618,-59.859,-1.597,-5.054,3.095,0.0324,-3.43,0.222117,12.389,49.21,0,4,-1.353095293,1.7450541,0.2222
7y4a_6,0,7y4a,0.008074891,-46.46175,22.6902,4.054,5.454,-3.473,-0.0311,46.02,0.113923,18.783,54.369,0,4,-1.044944882,1.1302135,0.074
7y4a_7,0,7y4a,0.00373319,-32.068209,8.95426,-1.367,-3.486,-2.732,0.0206,15.45,0.027723,15.38,39.331,0,4,-0.664193213,1.9145602,0.0881
7y4a_8,0,7y4a,0.003387983,-33.1897,-10.8925,1.6,3.587,5.913,-0.0691,13.31,0.296781,14.826,46.473,0,4,-0.504516363,1.9492772,0.2581
7y4a_9,0,7y4a,0.000567123,-50.02721,-31.7341,-2.475,-13.05,6.265,0.0175,2.58,0.297015,15.576,42.211,0,4,-1.290465832,1.8753587,0.1526
7y4a_10,0,7y4a,0.010279951,-46.634619,-102.958,-1.557,-4.027,6.313,-0.1682,2.66,0.62608,16.45,51.506,0,4,-0.390384227,1.8145716,0.1362
7y4a_11,0,7y4a,0.010279951,-39.81843,51.8607,21.011,-5.929,1.006,-0.0397,5,0.141129,15.755,40.472,0,4,-0.980750978,1.9397477,0.1079
7y4a_12,0,7y4a,0.008128263,-36.69753,-31.3362,-0.446,-5.544,-2.014,0.0761,26.67,0.009307,17.816,50.417,0,4,-1.097106814,1.9427495,0.0835
7y4a_13,0,7y4a,0.009024111,-49.58491334,-34.1205,-0.501,-10.444,0.439,-0.0153,-0.92,0.269094,16.081,58.846,0,4,-0.484048128,1.929347,0.2088
7y4a_14,0,7y4a,0.028339282,-13.742614,-14.5025,5.726,-0.775,1.877,0.0178,21.98,0.217623,14.174,55.932,0,4,-0.802545547,1.9252037,0.2031
7y4a_15,0,7y4a,0.010279951,-41.57893,-49.9318,-0.725,-2.719,0.428,-0.0329,23.75,0.370106,17.901,58.264,0,4,-0.587176144,1.9535195,0.2585
7y4a_16,0,7y4a,0.004653873,-36.69032,-25.5786,-1.395,0.508,-2.71,-0.0283,20.44,-0.0058,19.123,56.726,0,4,-1.172747731,1.9497558,0.155
7y4a_17,0,7y4a,0.010279951,-27.33008,-65.2935,-0.443,12.058,-1.283,-0.0487,35.4,0.287988,14.322,58.01,0,4,-0.889301777,1.4040481,0.1626
7y4a_18,0,7y4a,0.008242145,-37.680714,-55.4981,4.008,-4.986,1.877,0.0392,18.24,0.272892,10.627,19.997,0,4,-1.723753214,1.9551337,0.2297
7y4a_19,0,7y4a,0.007996828,-37.01705,-21.8922,-1.55,-1.359,-2.448,0.0096,4.25,0.154569,14.575,40.79,0,4,-0.849769354,1.9528954,0.2544
7y4a_20,0,7y4a,0.008343922,-31.30709,-49.6085,-0.549,1.349,3.327,-0.0125,20.25,0.448194,14.189,36.824,0,4,-1.511712432,1.9640858,0.1599
7y4a_21,0,7y4a,0.009293936,-40.91685,-53.3126,-1.706,-6.311,3.326,0.0074,16.64,0.334972,16.193,47.014,0,4,-1.480498552,1.9440317,0.1114
7y4a_22,0,7y4a,0.010279951,-40.99087,-62.0945,-2.102,-8.223,0.995,-0.1005,-11,0.449178,15.957,52.5,0,4,-1.774890542,1.4458115,0.0961
7y4a_23,0,7y4a,0.003591442,-26.32274,-38.5982,-0.662,5.016,-1.007,0.0453,27.64,0.217621,16.732,50.615,0,4,-1.321193337,1.9556171,0.1663
7y4a_24,0,7y4a,0.033007801,-42.66364,-65.0415,-0.517,-10.845,8.511,-0.0695,27.11,0.575019,14.732,41.416,0,4,-0.426618963,1.9522016,0.2326
7y4a_25,0,7y4a,0.031817805,-19.517244,-0.313328,0.426,-0.767,1.609,-0.0655,3.87,0.240421,10.372,39.396,0,4,-0.476129651,1.8294797,0.1791
7y4a_26,0,7y4a,0.010279951,-49.53856,2.06025,2.624,-14.069,6.641,-0.0471,2.3,0.381002,15.501,49.157,0,4,-1.221251845,1.8757067,0.1339
7y4a_27,0,7y4a,0.003287483,-40.10114,-89.6751,-0.926,-6.677,7.138,-0.0598,-12.54,0.578786,14.828,40.402,0,4,0.104668729,1.4077014,0.1037
7y4a_28,0,7y4a,0.015965607,-41.383078,-107.737,0.2,-12.775,6.662,-0.1359,12.63,0.53256,17.09,51.185,0,4,-0.424042672,1.8425971,0.2274
7y4a_29,0,7y4a,0.010279951,-33.76516,4.96078,4.876,-5.289,-0.242,-0.0626,7.43,0.263113,14.453,37.239,0,4,-1.247801781,1.4983623,0.2274
7y4a_30,0,7y4a,0.006532141,-43.98124,-68.1481,-1.147,2.744,6.471,-0.0462,10.2,0.460399,15.813,56.81,0,4,-1.360347033,1.8377355,0.1007
7y4a_31,0,7y4a,0.010279951,-15.73626,-35.2999,2.034,20.985,-1.56,-0.0313,45.63,0.040652,14.716,57.181,0,4,-1.475159764,1.9504294,0.1173
7y4a_32,0,7y4a,0.005836837,-26.18054,-3.79581,-0.16,4.913,-1.636,0.0434,26.07,0.028047,14.949,39.915,0,4,-1.492032647,1.932221,0.2435
7y4a_33,0,7y4a,0.000228513,-35.78527,-75.6112,12.029,-8.785,6.654,-0.0822,-9.8,0.575881,14.256,39.807,0,4,0.13859795,1.688545,0.2449
7y4a_34,0,7y4a,0.009111229,-61.19933,-38.4644,-2.131,-11.525,1.01,0.0618,6.5,0.301801,16.044,47.68,0,4,-0.750028729,1.9400506,0.1897
7y4a_35,0,7y4a,0.008439085,-34.27811827,-81.2176,-1.542,-5.932,1.335,-0.1031,22.99,0.124205,19.263,53.912,0,4,-0.176938578,1.8584546,0.2117
7y4a_36,0,7y4a,0.010279951,-43.87781,-43.9624,-1.119,-9.617,4.724,-0.1052,7.67,0.391312,6.888,14.122,0,4,-2.410343885,1.8922501,0.2359
7y4a_37,0,7y4a,0.010167139,-17.1567,-37.1057,0.436,5.093,2.08,0.011,24.64,0.256682,11.375,41.594,0,4,-0.535726607,1.8805761,0.0917
7y4a_38,0,7y4a,0.008764874,-40.46265,39.3079,5.314,-11.426,0.274,-0.0296,11,0.181666,18.695,50.953,0,4,-0.955954909,1.9118109,0.2274
7y4a_39,0,7y4a,0.029399671,-40.18504,-92.0958,-0.417,-21.896,7.163,-0.1107,-10.63,0.8238,10.777,20.366,0.1,4,2.303018332,0.37161505,0.1035
7y4a_40,0,7y4a,0.010279951,-35.771042,-55.9318,-0.494,-3.346,7.018,-0.0853,4.5,0.49084,13.389,46.471,0,4,-1.331995368,1.9371911,0.0923
7y4a_41,0,7y4a,0.007957457,-49.60822,-33.6998,-1.942,-18.45,5.962,-0.0525,-0.09,0.310915,15.752,42.484,0,4,-0.991115451,1.8159264,0.2274
7y4a_42,0,7y4a,0.009380192,-54.37022,-63.5531,2.052,-16.558,9.246,0.0982,-4.34,0.651188,14.879,40.815,0,4,-1.063998342,1.7521423,0.1021
7y4a_43,0,7y4a,0.0061008,-39.97868,20.2327,2.088,-1.638,-1.445,0.0427,12.78,-0.062112,15.212,38.177,0,4,-1.184489131,1.9469824,0.1346
7y4a_44,0,7y4a,0.006479252,-18.96337,75.2293,17.344,9.206,-0.65,0.0262,18.03,0.043601,10.136,34.768,0,4,-0.080402136,1.9638816,0.1713
7y4a_45,0,7y4a,0.030664396,-48.25796,-4.57879,33.181,-22.556,4.859,-0.0517,-3.61,0.422776,15.754,42.097,0,4,-0.560153902,1.6803538,0.2274
7y4a_46,0,7y4a,0.0148592,-30.77461,-44.7478,-0.749,-1.785,0.537,0.0026,38.34,0.156038,14.154,33.493,0,4,-0.240886435,1.9278963,0.1199
7y4a_47,0,7y4a,0.010279951,-39.44969,-58.2616,-1.842,-5.688,1.896,-0.1459,16.56,-0.007647,17.374,48.41,0,4,-0.60570389,1.9350181,0.2624
7y4a_48,0,7y4a,0.005085123,-44.53987,-79.9353,1.072,-0.706,-0.545,-0.0064,12.62,0.256562,19.256,59.872,0,4,-1.145181656,1.4421465,0.0863
7y4a_49,0,7y4a,0.007930046,-10.83798,-26.5855,1.701,17.419,-2.039,0.0694,42.92,-0.004121,15.646,57.612,0,4,-0.816535175,1.9427822,0.3247
7y4a_50,0,7y4a,0.010279951,-33.24578,-56.1694,-0.269,-6.964,4.578,-0.0909,24.14,0.321486,13.188,27.542,0,4,-0.274372876,1.8941822,0.1393
7y4a_51,0,7y4a,0.001986757,-53.23072,-35.6153,-1.656,-4.961,1.282,0.0108,10.25,0.371544,14.971,43.092,0,4,-1.174110174,1.8598065,0.1161
7y4a_52,0,7y4a,0.015371766,-23.00445,-25.2799,-0.779,2.274,-0.841,0.0437,19.77,0.063297,17.622,64.147,0,4,-0.280688286,1.8436563,0.1029
7y4a_53,0,7y4a,0.009197451,-34.771698,49.2148,7.627,-10.761,3.627,-0.0059,5.97,0.048966,14.26,35.467,0,4,-1.341171384,1.9425472,0.2274
7y4a_54,0,7y4a,0.00796685,-39.55642,-56.659,-1.485,-0.31,2.117,-0.0862,37.2,0.220712,13.768,58.33,0,4,-0.877885997,1.9564362,0.1851
7y4a_55,0,7y4a,0.008149098,-21.66382,-24.7915,0.445,11.503,-3.304,-0.0318,43.14,0.136751,19.301,59.23,0,4,-0.99241668,1.9426525,0.1232
7y4a_56,0,7y4a,0.009001813,-38.24979,-4.35784,-0.433,-5.666,3.989,0.069,11.39,0.170419,11.524,45.471,0,4,-1.370110869,1.9531374,0.0926
7y4a_57,0,7y4a,0.008986533,-37.161002,-52.4471,-1.759,-12.586,1.081,-0.043,25.89,0.097354,17.205,45.43,0,4,-0.193441793,1.8628429,0.2537
7y4a_58,0,7y4a,0.007370219,-47.77321,-32.9191,-0.884,-9.518,5.698,-0.0757,1.13,0.458658,11.135,40.176,0,4,-0.546622872,1.8728689,0.1629
7y4a_59,0,7y4a,0.02855131,-41.00368,-87.8448,0.676,-12.678,3.031,-0.1211,0.28,0.460505,16.798,50.34,0,4,-1.328759193,1.8092535,0.1009
7y4a_60,0,7y4a,0.004631054,-39.1995,-44.9548,0.256,-5.484,1.023,-0.0824,11.13,0.278763,19.334,57.124,0,4,-1.605549455,1.9246258,0.2274
7y4a_61,0,7y4a,0.009622055,-36.76006,-52.3746,1.584,-1.08,2.739,-0.0282,9.51,0.545975,13.748,57.736,0,4,-1.026979208,1.3844621,0.219
7y4a_62,0,7y4a,0.008307111,-41.088074,-34.3588,0.087,-7.338,5.14,-0.0404,1.68,0.386355,12.387,39.713,0,4,-0.284528494,1.3710434,0.0936
7y4a_63,0,7y4a,0.025333708,-32.74944,-83.7053,-2.027,-16.041,8.302,-0.1277,12.25,0.371339,13.962,30.444,0,4,0.35720554,1.927488,0.1027
7y4a_64,0,7y4a,0.008911711,-41.62117,119.763,14.638,-4.913,1.472,-0.1105,12.98,0.337247,16.785,48.662,0,4,-1.857889295,1.9286457,0.1177
7y4a_65,0,7y4a,0.010279951,-31.555266,1.0445,-0.59,-8.459,1.35,-0.0065,14.48,0.054067,17.805,45.523,0,4,-0.785288513,1.9470962,0.1243
7y4a_66,0,7y4a,0.005916894,-33.975232,10.9223,22.868,-3.175,4.153,-0.0829,11.59,0.413265,9.389,37.322,0,4,0.187002063,1.7267641,0.1323
7y4a_67,0,7y4a,0.008507235,-33.56373,-21.6071,-0.935,-4.275,-3.056,-0.1349,5.25,0.124015,15.032,39.698,0,4,-1.084283829,1.9187888,0.2504
7y4a_68,0,7y4a,0.008869004,-39.74156,-30.1533,-1.17,-9.597,1.442,-0.0667,12.57,0.121331,12.318,28.596,0,4,-0.860809267,1.9558384,0.1307
7y4a_69,0,7y4a,0.005534707,-27.602781,-20.1741,-0.791,6.117,-1.672,0.0325,17.95,0.204055,13.303,50.055,0,4,-0.241886035,1.935641,0.1199
7y4a_70,0,7y4a,0.010279951,-27.293585,-36.4916,0.855,-7.79,7.197,-0.0367,-4.33,0.343582,13.191,38.514,0,4,-0.582075119,1.7084138,0.0969
7y4a_71,0,7y4a,0.003701583,-25.834144,15.8442,7.857,-3.782,6.41,-0.0406,10.22,0.258764,13.191,39.103,0,4,-0.941356778,1.9539232,0.2274
7y4a_72,0,7y4a,0.009517679,-41.741607,-33.4041,-1.634,-2.716,1.41,-0.0896,4.42,-0.127154,18.412,50.163,0,4,-1.040131092,1.7810236,0.2424
7y4a_73,0,7y4a,0.0066037,-40.31049,-23.5112,1.151,-5.156,0.432,0.0121,4.54,0.175385,14.612,57.656,0,4,-0.848577797,1.5248479,0.2423
7y4a_74,0,7y4a,0.008666218,-31.13432,-34.9294,-0.516,-3.512,3.043,-0.0009,25.68,0.138553,11.952,32.748,0,4,0.342651337,1.9172901,0.1003
7y4a_75,0,7y4a,0.010279951,-42.7124,-82.4388,0.191,11.188,-3.589,-0.0526,15.67,0.03051,17.284,58.211,0,4,-1.557241797,1.6201735,0.0862
7y4a_76,0,7y4a,0.006056211,-33.68043,-42.003,-0.922,-8.848,-1.564,0.0608,13.67,0.112215,18.607,52.682,0,4,-1.056579828,1.961352,0.1258
7y4a_77,0,7y4a,0.002524947,-33.59785,-30.1678,1.067,-5.772,-2.156,-0.0076,30.02,0.064202,17.726,51.589,0,4,-1.281726003,1.9334021,0.121
7y4a_78,0,7y4a,0.007434225,-26.10199,44.6225,4.171,3.865,-0.841,0.0593,30.58,0.138074,14.901,43.732,0,4,-1.301764846,1.7505064,0.2692
7y4a_79,0,7y4a,0.009721165,-37.09195,-88.065,-0.711,-16.063,5.39,-0.0856,1.06,0.546387,11.782,26.366,0.066667,4,-0.404340744,1.9530396,0.1359
7y4a_80,0,7y4a,0.012181618,-39.70004,-17.7279,-2.078,-12.64,4.804,-0.0889,4.48,0.218673,11.771,44.924,0,4,-1.338934898,1.9379921,0.2657
7y4a_81,0,7y4a,0.010279951,-55.25389,16.1072,3.576,-10.897,3.749,-0.1351,-5.45,0.356038,15.463,47.461,0,4,-1.441010118,1.857756,0.2274
7y4a_82,0,7y4a,0.0082382,-42.6381,-11.2866,-1.043,-9.203,3.214,-0.1114,6.67,0.276016,13.791,35.797,0,4,-1.499047518,1.961168,0.2274
7y4a_83,0,7y4a,0.009610344,-3.86232,-27.4245,-0.407,11.648,-3.291,0.0029,35.15,0.159086,14.874,58.291,0,4,-1.474627614,1.9482806,0.1302
7y4a_84,0,7y4a,0.015575123,-36.34812,-43.139,-1.016,-10.389,2.43,0.0302,14.74,0.418401,11.632,19.187,0,4,-1.389217496,1.4085767,0.1089
7y4a_85,0,7y4a,0.001540612,-37.49206,-29.076,-0.985,-4.816,1.475,-0.0395,13.92,0.24758,12.403,27.542,0,4,-1.447145224,1.9556279,0.2671
7y4a_86,0,7y4a,0.010279951,-18.73432,-38.2924,0.802,8.13,-1.762,0.0385,19.44,0.117995,15.103,58.496,0,4,-0.480365127,1.9466321,0.2303
7y4a_87,0,7y4a,0.003559627,-39.254663,-42.1159,2.827,-4.507,-0.348,-0.0002,7.75,0.179759,18.887,53.376,0,4,-0.570788205,1.962772,0.1697
7y4a_88,0,7y4a,0.005864882,-48.56076,-33.5008,-1.559,-9.576,0.142,0.0755,24.39,0.132638,13.581,36.066,0,4,-2.088918447,1.9488319,0.2274
7y4a_89,0,7y4a,0.002348071,-43.6648,-43.1921,-1.591,-4.932,3.384,0.0993,0.98,0.371219,14.866,46.682,0,4,-0.63142246,1.9492018,0.1365
7y4a_90,0,7y4a,0.010279951,-65.5599,90.3479,12.05,-19.421,3.472,-0.1756,9.07,0.426603,15.347,43.701,0,4,-0.491640449,1.9282864,0.268
7y4a_91,0,7y4a,0.009918001,-46.3251,-86.6139,-1.013,-20.703,12.803,-0.1951,1.33,0.782712,11.643,25.825,0,4,0.194420666,1.2223935,0.2798
7y4a_92,0,7y4a,0.010279951,-20.39061,-3.56094,-0.54,3.916,-2.13,0.0318,34.57,0.079301,19.382,57.108,0,4,-1.655710578,1.9479065,0.2706
7y4a_93,0,7y4a,0.00682112,-29.159666,1.37167,-0.916,-1.889,1.338,0.043,21.09,0.011058,12.831,26.586,0,4,-1.309306383,1.6963267,0.2658
7y4a_94,0,7y4a,0.008539706,-41.0374,-63.1681,0.425,5.471,-1.779,-0.0649,23.52,0.368367,18.978,56.783,0,4,-1.477236271,1.5655729,0.2681
