PDB,Input,PID,label,HADDOCK,ZRANK2,ROSETTADOCK,PYDOCK_TOT,SIPPER,AP_PISA,FIREDOCK,CP_PIE,GNN-DOVE,DeepRank-GNN,dMaSIF,PIsToN
2ckh_70,r-l_70,2ckh,0,34.90614,906.101,251.181,3.058,-7.296,0.2528,25.16,0.381328,0.2837,0.006093409,-0.819923699,1.8207356929779053
2ckh_708,r-l_708,2ckh,1,-40.80511,330.909,176.823,-8.368,4.721,0.0114,-41.52,0.824021,0.9968,0.078218848,0.148131028,0.3925156593322754
2ckh_71,r-l_71,2ckh,0,-2.93144,364.066,107.114,2.459,-6.838,0.0494,-24.38,0.405546,0.9367,0.004245954,-0.452466458,1.3041142225265503
2ckh_713,r-l_713,2ckh,1,29.08862,525.866,217.101,-9.207,5.675,0.1059,-40.35,0.757041,0.9946,0.013299924,0.034499962,0.8478227257728577
2ckh_72,r-l_72,2ckh,0,-7.9418,911.234,298.093,10.472,-0.74,-0.1294,-73.08,0.965008,0.9042,0.009692023,-0.149276331,-0.024509668
2ckh_73,r-l_73,2ckh,0,63.26286,878.375,192.737,1.607,-7.196,0.2367,-6.27,0.127085,0.4045,0.00593709,-0.537874341,1.7686784267425537
2ckh_74,r-l_74,2ckh,0,-31.99356,66.0255,39.664,7.487,-1.747,0.09,10.09,0.47963,0.8897,0.010279951,-1.407865405,1.5820353031158447
2ckh_75,r-l_75,2ckh,0,-17.87247,361.36,114.039,4.14,0.959,-0.068,-40.31,0.789413,0.8652,0.009933812,-1.028107047,1.881258130073548
2ckh_76,r-l_76,2ckh,0,-10.8048,361.82,99.432,2.188,-3.914,0.0961,7.2,0.788062,0.3379,0.010279951,-0.834232569,1.870420217514038
2ckh_77,r-l_77,2ckh,0,23.81434,507.065,146.678,4.18,2.199,-0.1944,-42.46,0.734467,0.8576,0.010279951,-0.997747064,1.8946030139923096
2ckh_78,r-l_78,2ckh,0,86.9965,1103.59,318.212,50.502,-2.363,0.282,-22.63,-0.0594,0.6931,0.008178716,-0.524944663,1.9311028718948364
2ckh_79,r-l_79,2ckh,0,13.036109999999995,571.601,179.386,0.374,-2.995,0.1256,-28.92,0.247603,0.8662,0.010279951,-1.248609304,1.4674954414367676
2ckh_8,r-l_8,2ckh,0,206.80462,1768.95,501.576,53.232,-9.029,0.5973,-33.08,0.226407,0.2399,0.00342076,-1.346605062,1.5382136106491089
2ckh_80,r-l_80,2ckh,0,15.758348000000002,319.766,212.859,16.553,5.607,0.156,-29.87,0.855909,0.856,0.020072151,-1.382832766,1.109464168548584
2ckh_81,r-l_81,2ckh,0,-39.297264,172.651,63.635,-4.418,4.345,-0.1657,-26.86,0.729429,0.9672,0.009320737,-0.758992374,1.2312772274017334
2ckh_82,r-l_82,2ckh,0,125.987,1182.06,377.606,13.338,-1.088,-0.1298,-64.79,1.003633,0.6318,0.009983373,-0.351417333,-0.032027841
2ckh_83,r-l_83,2ckh,0,181.0332,1413.77,386.108,25.173,4.522,0.4221,-42.5,0.618918,0.8646,0.003656502,-0.495439857,1.8564138412475584
2ckh_84,r-l_84,2ckh,0,43.32865,494.898,231.181,0.716,-6.176,0.1025,-16.05,0.572593,0.5747,0.007681571,-0.792091727,-0.094946504
2ckh_85,r-l_85,2ckh,0,96.5628,766.043,273.879,5.308,-7.444,0.279,30.71,0.304971,0.2948,0.007486287,-0.63891983,1.8701014518737795
2ckh_86,r-l_86,2ckh,0,-27.44057,1004.76,234.182,4.803,2.359,-0.1632,-59.91,0.600009,0.6499,0.010279951,-1.27338779,1.24686861
2ckh_8645,r-l_8645,2ckh,1,9.07122,379.524,192.307,-7.435,5.765,0.0754,-27.58,0.839563,0.9969,0.031022843,0.288945019,1.0643696784973145
2ckh_87,r-l_87,2ckh,0,157.12385,1539.03,413.412,42.44,-2.217,0.1811,-17.1,0.133733,0.5516,0.003968046,0.210048616,1.8845449686050413
2ckh_88,r-l_88,2ckh,0,-30.0626,405.883,94.436,0.348,-6.286,0.1467,-1.68,0.623389,0.3157,0.010279951,-0.884315789,1.907842040061951
2ckh_89,r-l_89,2ckh,0,-35.0541,515.829,107.12,-0.699,-5.466,0.1003,20.24,0.368198,0.3164,0.010279951,-0.962767363,1.7689372301101685
2ckh_9,r-l_9,2ckh,0,-44.28258,81.5517,52.712,-5.813,-4.386,0.1791,6.44,0.590294,0.4056,0.010279951,-0.759630144,1.915213704109192
2ckh_90,r-l_90,2ckh,0,-20.70026,357.655,144.822,-19.45,-1.982,-0.2273,-17.27,0.460433,0.8802,0.019059587,-1.322929263,0.9245176911354064
2ckh_9076,r-l_9076,2ckh,1,-81.89694,-156.658,48.395,-23.442,4.063,-0.1996,-24.38,0.934605,0.9969,0.005394996,0.131539568,0.4794058799743652
2ckh_91,r-l_91,2ckh,0,167.21446,1010.12,457.738,73.244,-3.057,0.4036,-18.84,0.108821,0.5303,0.01024793,-1.892556906,1.9086076021194456
2ckh_92,r-l_92,2ckh,0,-26.31646,254.583,137.655,5.757,-3.59,0.1083,-2.22,0.490841,0.6153,0.010279951,-1.278380156,1.4411565065383911
2ckh_93,r-l_93,2ckh,0,4.491199999999999,188.385,103.916,6.066,-3.103,-0.0069,-1.77,0.484684,0.5561,0.010279951,-1.317872286,1.6366300582885742
2ckh_94,r-l_94,2ckh,0,86.78852,1737.11,415.883,22.153,-6.259,0.1072,23.36,0.172318,0.2592,0.004408061,-0.901676655,1.223407745361328
2ckh_95,r-l_95,2ckh,0,2.065080000000002,432.865,126.657,25.816,-3.094,0.1033,4.38,0.550411,0.9052,0.005797,-0.580020189,1.921857237815857
2ckh_96,r-l_96,2ckh,0,5.63278,598.779,261.119,0.877,-5.825,0.2693,-0.45,0.213747,0.9277,0.004002675,-1.007442832,1.2097179889678955
2ckh_97,r-l_97,2ckh,0,-8.0597,583.32,220.094,-6.555,4.173,-0.0176,-33.33,0.919709,0.993,0.002549855,0.148106545,0.034891605
2ckh_98,r-l_98,2ckh,0,-45.88404,436.914,144.669,1.988,-0.621,-0.0441,-2.84,0.400187,0.9716,0.010279951,-1.727576137,1.686626911
2ckh_99,r-l_99,2ckh,0,-3.4547,386.718,120.383,-3.52,-3.795,0.2009,4.36,0.458155,0.3711,0.010279951,-0.97858727,1.7406964302062988
3pro_1,r-l_1,3pro,0,-83.5468,878.011,311.351,6.937,-4.731,0.1287,-59.45,0.924106,0.2414,0.010279951,-1.588579655,1.9198732376098635
3pro_10,r-l_10,3pro,0,-79.484089,589.78,222.499,-8.317,-6.369,-0.0433,-91.98,1.108131,0.2412,0.007582577,-2.279150963,-1.453500748
3pro_100,r-l_100,3pro,0,-51.46479,1075.19,346.221,-2.181,-1.881,-0.134,-58.33,0.759231,0.2394,0.010279951,-1.720372915,-0.149399519
3pro_10226,r-l_10226,3pro,1,-56.6838,783.703,314.354,-19.861,-1.159,-0.2613,-56.5,1.413786,0.5899,0.010279951,-2.057988644,0.4491068124771118
3pro_10792,r-l_10792,3pro,1,-68.930315,72.4141,40.514,-15.334,-1.425,-0.1551,-25.96,1.35844,0.9054,0.010250579,-2.59725976,1.001396656036377
3pro_11,r-l_11,3pro,0,-73.81046,2129.85,765.638,-21.096,3.379,-0.1556,-164.46,1.499162,0.2423,0.001881987,-2.357402563,0.9718081951141356
3pro_1188,r-l_1188,3pro,1,-82.522957,1028.48,351.222,-12.365,-3.201,-0.1363,-69.44,1.480979,0.2432,0.010279951,-3.026036501,1.2768458127975464
3pro_12,r-l_12,3pro,0,-57.60018,1398.15,388.983,-12.064,-6.131,-0.2681,-83.57,0.946627,0.2412,0.004378823,-2.112812757,-1.253750324
3pro_13,r-l_13,3pro,0,4185251.9,1862.79,570.251,-0.504,-10.159,0.0086,-84.45,0.716159,0.2405,0.007662932,-0.570334196,-1.189375162
3pro_14,r-l_14,3pro,0,-52.4508,2441.08,708.246,-4.127,-7.508,-0.2875,-115.01,1.240037,0.2423,0.008351324,-1.200298309,0.8409274220466614
3pro_15,r-l_15,3pro,0,-33.42006,1521.25,520.659,12.43,-1.8,-0.0298,-64.56,1.273775,0.2441,0.025733404,-0.677616358,0.019976258
3pro_16,r-l_16,3pro,0,-90.81737,1773.36,561.755,-18.657,5.08,-0.1491,-118.24,1.278716,0.2412,0.005282968,-2.006164789,1.1105563640594482
3pro_17,r-l_17,3pro,0,-0.08422,816.736,342.021,26.549,-4.684,0.1402,-45.44,0.919781,0.2394,0.002852549,-1.026655257,0.2356148958206176
3pro_18,r-l_18,3pro,0,-71.5083,764.325,256.381,3.968,-6.716,0.0002,-38.26,0.809,0.2405,0.010279951,-1.494627833,1.770808219909668
3pro_19,r-l_19,3pro,0,-67.51862,574.936,230.061,9.654,-3.634,0.0639,-14.08,0.787448,0.3066,0.007456163,-1.53951633,1.876496434211731
3pro_2,r-l_2,3pro,0,-34.8243,895.951,340.592,19.632,-5.61,-0.0366,-41.25,0.898531,0.2401,0.00315329,0.243119642,1.0565274953842163
3pro_20,r-l_20,3pro,0,-75.18622,310.712,131.27,5.246,-2.795,-0.0812,-14.92,0.7958,0.2638,0.007749445,-1.658886552,1.926391363143921
3pro_21,r-l_21,3pro,0,-74.69519,1402,413.708,5.185,-0.659,-0.0736,-72.1,1.108399,0.2412,0.006614758,-2.863182068,0.3894250392913818
3pro_22,r-l_22,3pro,0,-84.19249,2306.92,555.407,-12.394,-6.547,-0.1132,-81.95,0.766443,0.2416,0.005974748,-2.911258459,1.466539978981018
3pro_23,r-l_23,3pro,0,-70.58167,3143.92,894.089,15.594,-1.104,0.2385,-107.17,0.848022,0.2423,0.005141661,-2.993059635,-0.069054961
3pro_24,r-l_24,3pro,0,-76.684825,549.392,295.785,-19.737,-4.672,-0.0275,-65.14,1.007856,0.2406,0.006574558,-1.41402626,0.4519554376602173
3pro_25,r-l_25,3pro,0,-82.97732,325.83,119.305,6.679,-4.061,0.1876,-18.98,1.057393,0.24,0.007248464,-1.632115722,1.9116140604019165
3pro_26,r-l_26,3pro,0,-78.63683,186.328,123.286,-0.604,1.71,-0.1378,-8.64,0.885536,0.239,0.008585839,-1.592872858,1.9331401586532595
3pro_27,r-l_27,3pro,0,-86.59988,247.405,146.533,-17.451,-0.786,-0.1902,-49.33,1.023277,0.2434,0.000539394,-0.39313063,-0.875904799
3pro_28,r-l_28,3pro,0,-63.55368,719.22,269.12,-18.564,-4.566,-0.3502,-85.85,1.01213,0.2393,0.006914873,-0.346790105,-0.113975406
3pro_29,r-l_29,3pro,0,-60.255852,1350.62,303.705,-6.559,-1.041,-0.0388,-45.63,0.744097,0.2398,0.021170825,-1.080452085,1.082135558128357
3pro_3,r-l_3,3pro,0,-67.96608,1935.17,458.036,21.671,-0.751,0.0825,-20.98,0.748452,0.2407,0.010279951,-1.058370352,1.6586904525756836
3pro_30,r-l_30,3pro,0,-54.62756,1865.79,509.834,-10.625,-5.945,-0.2072,-101.73,1.124045,0.2418,0.00544233,-0.92380482,0.7660277485847473
3pro_31,r-l_31,3pro,0,-64.3431,605.225,255.096,-5.176,-1.904,0.0709,-33.59,1.088914,0.24,0.009352494,-0.734290898,-0.000694752
3pro_32,r-l_32,3pro,0,-72.1932,1184.43,351.078,-11.325,-5.065,-0.2861,-98.4,1.300854,0.2406,0.010279951,-2.519812107,-1.647947788
3pro_33,r-l_33,3pro,0,-76.28783,900.996,277.274,-8.608,-8.253,-0.3245,-72.63,0.994734,0.2406,0.011295014,-2.244018793,0.042842269
3pro_34,r-l_34,3pro,0,-79.26684,1680.85,531.975,-8.189,-3.801,0.1216,-128.62,1.19711,0.2422,0.0069326,-2.735078096,0.9932385087013244
3pro_3494,r-l_3494,3pro,1,-69.26677,207.196,86.602,-10.809,-2.372,-0.3082,-46.81,1.434152,0.3841,0.010279951,-2.639849901,1.2089550495147705
3pro_35,r-l_35,3pro,0,-60.24218,1330.7,403.218,-5.665,-0.644,-0.0425,-66.81,0.878853,0.2407,0.010279951,-2.719204426,-0.000671983
3pro_36,r-l_36,3pro,0,-69.04322,839.523,182.566,20.022,-0.811,0.0702,-0.18,0.688703,0.2633,0.010279951,-1.052265406,1.597742795944214
3pro_37,r-l_37,3pro,0,-41.9101,958.797,376.648,14.477,-4.174,-0.0043,-11.32,0.727403,0.2403,0.007252393,-1.205607414,1.839539647102356
3pro_38,r-l_38,3pro,0,-87.26959,1051.74,271.487,-11.973,-4.815,-0.0521,-95.04,1.235345,0.241,0.002368628,-2.338253498,-0.412469506
3pro_39,r-l_39,3pro,0,-64.04173,668.767,248.946,-10.363,-7.132,-0.1262,-62.02,1.020295,0.2409,0.000545067,-2.132986069,0.068935752
3pro_3904,r-l_3904,3pro,1,-81.6462,562.689,238.503,-10.102,-1.259,-0.2735,-49.98,1.540195,0.2448,0.010279951,-2.549547195,1.4456042051315308
3pro_4,r-l_4,3pro,0,-84.75348,809.23,327.928,-14.361,-2.421,-0.205,-83.23,1.125201,0.2403,0.001917432,-2.772074938,-0.067587614
3pro_40,r-l_40,3pro,0,-93.02284,758.092,235.412,4.277,-0.244,0.1377,-50.71,1.280781,0.2403,0.006738065,-1.788892269,1.807841658592224
3pro_41,r-l_41,3pro,0,-46.74952,1803.85,707.682,-8.53,-9.419,0.0227,-128.55,1.086095,0.2423,0.001596079,-1.854413152,0.022967577
3pro_42,r-l_42,3pro,0,-55.8568,604.095,258.747,20.304,-8.271,-0.0396,-27.53,0.631998,0.8721,0.010279951,-1.51107657,0.7562107443809509
3pro_43,r-l_43,3pro,0,-78.58976,1436.52,528.662,-16.696,4.633,-0.2943,-126.51,1.383654,0.2417,0.007012658,-2.003077745,0.8739569187164307
3pro_44,r-l_44,3pro,0,-62.94864,1604.74,463.373,13.291,-7.643,0.0666,-23.81,0.621147,0.2405,0.010279951,-1.592431545,1.913318395614624
3pro_45,r-l_45,3pro,0,-49.18324,539.122,238.593,-2.371,-3.707,0.0806,-51.87,1.124611,0.2399,0.005217488,-1.142372012,1.618378997
3pro_46,r-l_46,3pro,0,-67.9795,2100.38,573.633,-12.448,-6.123,0.0985,-90.26,0.900719,0.2412,0.005178046,-0.68397361,-1.640657663
3pro_47,r-l_47,3pro,0,-68.7676,328.485,147.818,21.075,-5.905,0.0745,-28.14,0.62806,0.3846,0.023616109,-1.361878276,0.1090928316116333
3pro_48,r-l_48,3pro,0,-61.21756,1364.63,344.747,-13.449,-4.799,-0.2706,-98.39,0.931047,0.241,0.010279951,-2.309578896,-0.046874166
3pro_49,r-l_49,3pro,0,-57.50848,1066.21,377.617,-5.676,-5.638,-0.0127,-76.2,0.824523,0.3147,0.001431466,-1.031456947,-1.670542717
3pro_5,r-l_5,3pro,0,-71.86156,1062.47,399.22,-22.827,4.238,-0.2939,-111.99,1.359883,0.2413,0.005151746,-2.123140097,0.5546376705169678
3pro_50,r-l_50,3pro,0,-82.9529,1080.27,415.588,-2.088,-0.236,-0.0013,-37.11,1.110489,0.2403,0.010279951,-1.756918669,1.887439489364624
3pro_51,r-l_51,3pro,0,-74.41144,104.601,80.312,5.156,-4.081,-0.0876,-14.73,1.107276,0.2392,0.008813031,-1.572042942,1.9118471145629885
3pro_52,r-l_52,3pro,0,-36.1326,484.754,184.037,21.478,-2.293,0.0768,-27.92,1.023838,0.6624,0.008607187,0.4063977,1.6306973695755005
3pro_53,r-l_53,3pro,0,-58.3126,1623.93,532.12,-14.206,-7.646,-0.0284,-108.97,1.074793,0.2414,0.004093795,-2.158335447,-0.013260126
3pro_54,r-l_54,3pro,0,-76.894654,385.127,115.089,-0.001,-4.089,-0.0522,-4.78,0.826436,0.2393,0.009912348,-1.35247159,1.9258376359939573
3pro_55,r-l_55,3pro,0,-51.07114,565.612,229.34,-1.472,-6.447,-0.017,-44.75,1.037127,0.2392,0.00964812,0.103925727,1.5565593242645264
3pro_56,r-l_56,3pro,0,-48.21314,902.411,324.603,21.167,-7.713,-0.2249,-46.41,0.590949,0.2395,0.002143115,-0.105080798,1.5970170497894287
3pro_5628,r-l_5628,3pro,1,-53.6037,341.399,178.182,-18.184,-1.147,-0.3417,-45.25,1.437822,0.4508,0.010279951,-2.335114479,1.479953646659851
3pro_57,r-l_57,3pro,0,-57.7511,1473.34,352.628,8.957,-9.036,-0.1113,-64.66,0.420754,0.2399,0.010279951,-0.814112782,1.1804436445236206
3pro_58,r-l_58,3pro,0,-55.73558,550.068,211.81,9.913,-1.281,-0.0523,-10.53,0.765246,0.2397,0.010279951,-1.115220904,1.8685165643692017
3pro_59,r-l_59,3pro,0,-82.79254,2079.59,514.508,-10.924,-6.746,-0.2277,-95.55,1.126522,0.2416,0.004716295,-0.862668574,0.1723071336746215
3pro_6,r-l_6,3pro,0,-66.58589,765.269,239.336,-9.821,-7.503,-0.1155,-94.91,1.15594,0.2412,0.013871168,-2.33177495,-0.649020076
3pro_60,r-l_60,3pro,0,-57.900443,1583.36,522.137,-5.252,-7.917,0.2539,-105.48,1.004983,0.2419,0.000388867,-1.984018445,0.299855113
3pro_61,r-l_61,3pro,0,-33.11664,1511.34,531.096,19.388,-4.216,0.2616,-34.09,0.805289,0.2408,0.006586707,-1.111909509,1.0269742012023926
3pro_62,r-l_62,3pro,0,-63.9462,928.075,328.63,-14.413,-4.823,-0.0739,-90.22,0.915467,0.2408,0.003147959,-1.781824946,0.7917417287826538
3pro_63,r-l_63,3pro,0,-79.66375,685.253,210.395,-13.115,-4.601,-0.0595,-73.37,1.054075,0.2405,0.001514969,-2.327862024,-0.11781776
3pro_64,r-l_64,3pro,0,-68.3735,1169.56,326.565,20.758,-8.922,0.1007,-46.5,0.892669,0.2405,0.004181452,0.001698749,0.716299295
3pro_65,r-l_65,3pro,0,-49.79778,631.47,275.773,22.855,-5.496,0.0468,-38.79,0.42134,0.2589,0.00712078,-1.364353061,1.210435152053833
3pro_66,r-l_66,3pro,0,-63.1067,628.836,212.221,20.866,-1.409,0.0919,0.41,0.878639,0.6463,0.010279951,-0.883884907,1.8958659172058103
3pro_6648,r-l_6648,3pro,1,-63.19128,628.187,235.111,-14.716,-0.406,-0.3301,-54.2,1.32168,0.8711,0.010279951,-2.540216208,0.9338486194610596
3pro_67,r-l_67,3pro,0,-79.33232,235.848,156.293,-17.948,-6.9,-0.0782,-62.52,1.036744,0.2393,0.002107978,-0.227553815,-1.273424149
3pro_68,r-l_68,3pro,0,-49.79019,372.595,312.408,-11.533,-0.178,-0.1794,-76.51,1.114761,0.2394,0.001904026,-1.671154976,-0.125939131
3pro_6811,r-l_6811,3pro,1,-69.51465,1186.67,374.938,-12.648,-2.742,-0.2988,-62.83,1.381472,0.239,0.010279951,-2.358228445,1.6401832103729248
3pro_69,r-l_69,3pro,0,-50.68396,1390.67,380.987,21.278,-0.71,0.1624,-21.29,0.940415,0.2405,0.010279951,-0.989883602,0.3422428369522095
3pro_7,r-l_7,3pro,0,-74.14514,569.425,194.511,-13.57,-5.572,-0.4296,-97.03,1.167087,0.2407,0.017107736,-2.432431221,-0.124705553
3pro_70,r-l_70,3pro,0,-71.87766,1026.11,417.009,-10.907,-7.266,0.1426,-88.18,0.953798,0.2405,0.007709498,-2.083791256,0.005283237
3pro_71,r-l_71,3pro,0,-59.6647,1169.53,459.096,3.636,-2.373,0.1191,-66.42,0.68643,0.2402,0.005487273,-1.348142862,1.6364996433258057
3pro_72,r-l_72,3pro,0,-61.95202,490.404,154.996,6.951,-2.938,0.0213,13.33,0.528754,0.2393,0.008912753,-0.960388958,0.6097204685211182
3pro_73,r-l_73,3pro,0,-62.06129,568.518,264.223,-16.593,-6.099,-0.183,-75.73,1.094284,0.2619,0.002194549,-0.343377471,-1.498160839
3pro_74,r-l_74,3pro,0,-90.39468,1028.09,309.032,-11.031,-3.763,-0.1815,-74.76,0.867902,0.3003,0.028813418,-2.324136257,-1.767368555
3pro_75,r-l_75,3pro,0,-58.00892,405.752,207.315,-20.843,-3.541,-0.0606,-77.78,1.237669,0.2644,0.000191655,-2.051712751,0.000435591
3pro_76,r-l_76,3pro,0,-71.39634,816.857,211.996,-17.05,-3.726,-0.0064,-53.14,0.93194,0.2395,0.010279951,-1.898189425,0.014738321
3pro_77,r-l_77,3pro,0,-72.26158,434.274,128.155,1.399,-5.071,-0.0527,-35.19,1.00153,0.2395,0.010279951,-1.294567704,1.609256386756897
3pro_78,r-l_78,3pro,0,-86.3362,406.365,165.141,-25.787,-4.279,-0.2007,-79.11,1.065213,0.2973,0.006149669,-0.393413484,0.5955370664596558
3pro_79,r-l_79,3pro,0,-53.71062,303.678,120.633,6.701,-4.217,0.0585,-15.77,0.706191,0.2426,0.01003528,-1.352801204,1.9101396799087524
3pro_8,r-l_8,3pro,0,-5.2124,1683.78,597.314,37.02,-8.714,0.1935,-79.95,0.870219,0.2408,0.006772103,-1.04779689,0.5893237590789795
3pro_80,r-l_80,3pro,0,-102.57179,1346.1,446.152,-11.225,-0.8,-0.0767,-78.33,1.074151,0.2399,0.007964381,-0.573743641,-1.647699952
3pro_81,r-l_81,3pro,0,-80.39235,115.685,34.587,-18.994,-5.118,-0.2633,-48.71,1.045358,0.2389,0.010279951,-2.456479549,-0.09003818
3pro_82,r-l_82,3pro,0,-60.29439,713.599,411.216,-1.841,-3.775,0.0715,-77.48,1.212314,0.2421,0.006633552,-1.932983398,0.046915531
3pro_83,r-l_83,3pro,0,-48.1509,2084.8,670.298,-2.856,-7.949,0.1222,-111.78,0.886723,0.2415,0.003372744,-0.836651087,-0.00127387
3pro_84,r-l_84,3pro,0,-65.03516,582.607,289.131,-7.204,0.028,0.0306,-73.4,0.696501,0.2402,0.00464403,-1.206948042,1.1955246925354004
3pro_85,r-l_85,3pro,0,-90.00659,742.961,318.948,-7.019,-1.784,0.0503,-51.08,1.241279,0.2391,0.010279951,-1.803791523,0.7339635491371155
3pro_86,r-l_86,3pro,0,-57.6075,558.544,398.572,-5.995,-4.729,-0.174,-92.87,1.170389,0.2404,0.002140218,-1.87929523,0.025091171
3pro_8630,r-l_8630,3pro,1,-73.73487,895.8,302.802,-10.741,-1.651,-0.2754,-79.2,1.668177,0.3135,0.010279951,-2.938771963,0.004225016
3pro_87,r-l_87,3pro,0,-26.28981,704.24,287.074,22.76,-4.714,0.0546,-40.59,0.95952,0.3894,0.001667786,0.249533251,0.4923717975616455
3pro_88,r-l_88,3pro,0,-58.52357,1309.79,359.602,-4.06,0.426,-0.3019,-96.53,0.858992,0.2394,0.007968484,-2.246365786,-1.472080708
3pro_89,r-l_89,3pro,0,-91.663,989.533,270.694,-4.83,-2.577,-0.0066,-43.6,0.950386,0.2399,0.010279951,-1.554251194,1.9330968856811523
3pro_9,r-l_9,3pro,0,-83.45592,530.656,173.539,-6.089,-1.635,0.0579,-32.86,1.15034,0.2401,0.010279951,-1.795910835,1.0413265228271484
3pro_90,r-l_90,3pro,0,-55.02148,410.294,186.953,15.394,-8.617,0.059,-31.16,0.734417,0.2394,0.007784302,-1.148597956,1.947066665
3pro_91,r-l_91,3pro,0,43.40524,1919.86,514.997,25.948,-6.155,0.199,-68.54,0.835419,0.2406,0.00922056,0.197553694,0.1353625059127807
3pro_92,r-l_92,3pro,0,-100.994195,1234.63,298.427,-11.223,-3.569,-0.293,-72.15,0.914163,0.2407,0.027735364,-2.755274057,1.4456419944763184
3pro_93,r-l_93,3pro,0,-83.77177,1024.08,317.243,-7.784,-2.951,0.0286,-44.91,1.114438,0.2401,0.006369995,-0.586466908,0.2104592323303222
3pro_94,r-l_94,3pro,0,-56.55022,255.006,70.373,10.213,-6.519,0.0589,-12.96,0.48167,0.6284,0.010279951,-0.299752414,1.904344797
3pro_95,r-l_95,3pro,0,-75.0557,216.821,68.296,3.9,-8.614,-0.035,-27.41,0.603274,0.2406,0.010279951,-0.164663747,1.3234083652496338
3pro_9598,r-l_9598,3pro,1,-51.61176,1142.97,377.501,3.327,-4.368,-0.4158,-76.45,1.471841,0.2396,0.010279951,-2.583816767,0.1846470832824707
3pro_96,r-l_96,3pro,0,-79.5037,972.919,348.039,3.9,-3.258,0.0058,-39.7,1.15937,0.2407,0.010279951,-1.646493196,1.8741426467895508
3pro_97,r-l_97,3pro,0,-42.57784,3975.9,1185.104,26.853,-0.252,0.3775,-123.44,0.984526,0.2423,0.002722218,-2.753601551,-0.37693572
3pro_98,r-l_98,3pro,0,-70.06088,977.741,288.769,7.762,-4.409,0.1197,0.38,0.478312,0.2398,0.010279951,-0.892881691,1.4594355821609497
3pro_99,r-l_99,3pro,0,-67.19492,1713.67,569.865,6.033,-5.258,-0.0533,-53.13,0.720921,0.2413,0.00474512,-0.104198225,1.8449015617370603
1akj_1,r-l_1,1akj,0,-412.5689,464.666,110.023,1.248,2.412,-0.0557,-21.98,0.5304,0.0291,0.009057271,-2.886472225,1.9206825494766235
1akj_10,r-l_10,1akj,0,-420.563,101.905,34.443,11.537,-1.39,0.0331,23.65,0.045674,0.054,0.004185467,-0.981238425,1.6974060535430908
1akj_100,r-l_100,1akj,0,-422.7727,959.409,195.737,8.571,1.29,0.0993,6.36,0.016017,0.9416,0.003483016,-0.136701837,1.5550376176834106
1akj_103703,r-l_103703,1akj,1,-435.4402,579.978,191.131,-2.966,-1.459,-0.0742,-8.39,0.276665,0.3473,0.005517442,-0.774196446,0.5546947717666626
1akj_11,r-l_11,1akj,0,-427.884,173.105,24.35,-5.509,-3.38,0.0204,5.82,0.056881,0.9737,0.005905444,-2.245827675,1.9263628721237185
1akj_112371,r-l_112371,1akj,1,-401.5224,150.503,64.639,-6.668,-1.927,-0.1432,-6.56,0.220922,0.7706,0.003339756,-1.840144992,1.6439502239227295
1akj_12,r-l_12,1akj,0,-404.5517,214.104,63.909,-9.481,-2.003,0.187,-16.62,0.58989,0.0716,0.006153873,-1.872157097,1.7837843894958496
1akj_13,r-l_13,1akj,0,-410.9704,44.3726,50.389,-10.368,-2.132,0.2554,-19.64,0.744369,0.7047,0.005694883,-1.985264063,1.1918542385101318
1akj_14,r-l_14,1akj,0,-410.3108,96.6973,39.84,-4.249,0.57,0.0284,10.71,0.227941,0.2224,0.005867644,-1.067944169,1.9065674543380733
1akj_15,r-l_15,1akj,0,-408.6104,8.03097,1.016,5.428,0.671,0.0758,26.99,0.051662,0.6552,0.003579902,-3.132016897,1.754934549331665
1akj_16,r-l_16,1akj,0,-421.1811,1610.57,315.857,1.382,1.225,-0.1399,-15.6,0.014089,0.0892,0.004237264,-1.684008718,1.903819441795349
1akj_17,r-l_17,1akj,0,-424.0432,-1.17344,9.956,-13.585,0.123,-0.0126,12.41,0.314771,0.2434,0.004305693,-2.263895988,1.9255304336547847
1akj_18,r-l_18,1akj,0,-416.1081,107.969,46.064,-5.105,-0.134,0.0928,4.59,0.119692,0.0267,0.008793445,-1.062849522,1.3919739723205566
1akj_19,r-l_19,1akj,0,-468.9802,320.704,100.693,1.414,2.785,-0.1657,6.61,0.253961,0.3467,0.004262522,-2.412648201,0.3760744333267212
1akj_2,r-l_2,1akj,0,-423.9283,187.583,73.935,-6.02,-1.663,0.2443,-52.34,0.645321,0.0733,0.006185592,-2.515982628,0.052626729
1akj_20,r-l_20,1akj,0,-421.6854,0.113014,-0.644,0.619,1.506,0.0031,11.47,0.105942,0.2323,0.007680063,-2.88250947,1.816470742225647
1akj_21,r-l_21,1akj,0,-407.1947,368.248,166.371,-11.825,0.766,0.0679,0.09,0.244802,0.9813,0.005443472,-2.119266987,1.9346786737442017
1akj_22,r-l_22,1akj,0,-444.7039,555.743,175.215,3.682,-2.559,-0.0446,-12.03,0.091121,0.3108,0.006097666,-0.902350962,1.7507846355438232
1akj_23,r-l_23,1akj,0,-447.1689,1392.92,402.476,0.731,-1.575,0.2268,-32.26,0.325022,0.3201,0.007676946,-1.09205997,1.850100994110108
1akj_24,r-l_24,1akj,0,-422.1343,2389.71,432.603,-2.589,-6.457,0.108,-54.32,0.227046,0.4288,0.004311144,-3.255217314,1.7883641719818115
